source_id,distance_gspphot,teff_gspphot,mh_gspphot,logg_gspphot,phot_g_mean_mag
5651993343095708032,765.6829,3820.2188,-1.265,4.9101,18.91216
5651993343095719424,,,,,19.30168
5651993347389515648,,,,,20.500994
5651993347389519360,,,,,20.845661
5651993377455463424,581.0392,3575.532,-1.3417,4.6071,18.722794
2809129544702083328,1124.0591,4911.615,-1.7724,4.8308,17.40744
2809129544702085248,,,,,19.00693
2809129579061826304,971.8823,3643.219,-0.6496,4.3585,18.188414
2809129617717043072,1510.0201,4392.9087,0.0494,4.5461,17.62294
2809129647781297152,,,,,20.04939
2809129647781297920,,,,,19.949303
2809129647781298176,1532.861,4658.1924,-1.3453,4.8225,18.396183
2809129682141033216,,,,,20.201296
2809129716500775424,,,,,19.88287
2809129716500780544,718.7654,4922.788,-0.229,4.5095,15.223914
2809129750860517120,1428.0782,4260.4976,-0.2181,4.2861,17.109457
2809129785222077568,,,,,20.67804
2809129922659209472,,,,,20.06727
1827799169063921536,,,,,20.772654
1827799169063924352,,,,,20.59218
1827799169063924736,,,,,20.670189
1827799169063929984,,,,,20.791368
1827799169080692224,474.2918,3562.9211,-1.6702,4.4309,18.80748
1827799169080695936,856.5625,5312.4146,-0.5371,4.5888,16.727388
1827799169088678016,,,,,17.888762
1827799199119105024,1363.1665,9024.692,-1.3445,4.1015,17.734985
1827799199119156224,,,,,18.379877
1827799199121625216,,,,,19.44089
1827799199121625856,758.8494,3668.636,-1.3729,4.049,18.689013
1827799199121626240,549.3415,4874.3613,-0.884,4.7001,18.36751
3127793410575897344,,,,,20.011414
3127793410575899136,,,,,19.563147
3127793410575899648,,,,,20.144617
3127793410578663808,,,,,19.57354
3127793410578664320,843.1086,4180.3945,-1.535,4.9653,18.403666
3127793410578664448,667.0321,3755.1262,-1.2072,4.8246,18.797361
3127793410578665472,,,,,19.026878
3127793410578668416,,,,,16.673948
3127793440641317888,603.9647,3792.034,-1.1127,4.531,17.309473
3127793440641323264,670.4084,3981.8489,-2.9457,4.806,18.819904
3127793440641326464,525.9286,4600.5967,-1.2965,4.8168,17.334333
3127793440641329152,,,,,19.654665
3127793444935652992,,,,,20.052423
4206665070499560960,1526.7085,4784.565,-2.3239,4.9,18.477453
4206665070499566592,,,,,19.780466
4206665070499568256,,,,,19.633614
4206665070503761024,,,,,19.362154
4206665070507364992,,,,,19.962397
4206665074793917696,,,,,20.110971
4206665074793932288,,,,,19.939917
4206665074793947008,,,,,20.72033
4206665074793954944,,,,,20.304983
4206665074793963392,,,,,19.340515
4206665074793994112,,,,,20.34056
4206665074800438656,,,,,20.35855
4206665074802962304,,,,,20.619982
1827922589237904256,,,,,20.411507
1827922589237908224,,,,,20.800674
1827922589239194368,,,,,19.690805
1827922589239197568,,,,,19.900469
1827922589239197824,,,,,19.262207
1827922589239198080,,,,,20.886423
1827922589239198848,,,,,20.865252
1827922589239199104,,,,,19.650576
1827922589239674112,,,,,20.809675
1827922589274440576,,,,,19.871351
3127144526918779904,,,,,16.735882
3127144556979727744,584.368,3827.3477,-0.4061,4.7755,18.157629
3127144556981797504,,,,,16.705467
3127144561274290304,,,,,20.570438
3127144561274300544,,,,,19.488823
3127144561278510976,,,,,19.318361
3127144561278511360,3566.7627,9403.411,-0.8252,3.7331,16.039028
3127144561278511616,,,,,16.908827
3127144561278512256,618.5233,4155.1987,-0.618,4.7607,17.236092
3127144591339474304,447.7664,3639.7146,-0.9299,4.9788,18.521437
3127144591344051840,559.2304,3657.156,-1.5811,4.5971,18.461924
3127144595634054656,,,,,20.095287
3127144595634062208,,,,,20.630201
2802357137190484608,1359.9666,4364.2705,-0.9196,4.8089,18.472284
2802357141485856640,2061.6206,4617.874,-0.1862,4.6599,18.426538
2802357175845597952,2060.5852,4885.503,-0.2042,4.5444,17.633093
2802357274629421696,,,,,20.144154
2802357274629422464,,,,,20.146605
2802357274631914496,,,,,19.637741
2802357278924810368,484.9509,3416.2397,-0.2662,4.8071,18.560236
2802357313284853376,,,,,20.023003
2802357412068382720,253.5153,3254.693,0.0985,4.89,18.14098
2802357412070883584,,,,,20.14762
2802357446428115840,689.8295,4529.522,0.008,4.5428,15.800791
2802357618226819328,1344.9458,4514.696,-0.9941,4.7779,18.112637
3128525165629858816,884.6741,4497.422,0.3537,4.6046,16.668701
3128525165629869184,,,,,19.095129
3128525165629881344,,,,,19.62867
3128525165630534272,,,,,20.69585
3128525165630557056,,,,,20.490519
3128525165630563968,,,,,17.002094
3128525165633183104,,,,,19.374643
3128525169926327168,1712.5464,5817.6855,-0.1775,3.7829,14.615879
3128525199989618944,,,,,19.380241
3128525199989622016,730.8447,4129.803,-2.7801,4.7996,18.50016
3128525199989623680,906.233,5186.7095,-1.3132,4.7231,16.593359
3128525199989637504,,,,,19.131758
3128525199989638272,1029.2052,5048.03,-1.8528,4.7941,16.980793
5389603173823798016,,,,,19.792332
5389603173823801088,,,,,19.53009
5389603173823805952,,,,,20.841583
5389603173823817728,,,,,20.707336
5389603208183546752,,,,,20.394276
5389603208183553152,,,,,20.190308
5389603212479126912,,,,,20.53208
5389603212480433408,1235.4489,5104.8506,-0.8874,4.6747,16.937254
5389603242543289600,,,,,19.45086
5389603242543290752,1861.3154,4728.6323,-1.0967,4.7956,18.53961
5389603242543300096,,,,,19.522663
5389603242543302784,1329.8588,5180.4717,-0.7849,4.6459,16.896057
5389603246837809408,,,,,19.26999
5389603246840174720,2146.674,4967.986,-0.7994,4.7347,18.321695
4206831135413079296,,,,,20.298307
4206211247077797120,931.1633,4787.6733,-1.8756,4.8615,17.502506
4206211247077798144,959.7971,4165.9976,-1.0791,4.6292,17.553658
4206211247077801216,905.9087,4232.2207,-1.7677,4.5875,17.571043
4206211247077804032,1090.2417,4373.161,-1.3727,4.3252,17.278248
4206211247078319360,1286.4061,4048.7817,-0.4027,4.5466,17.996927
4206211247080188160,,,,,19.678165
4206211247080188800,999.105,4331.158,-2.2037,4.7232,18.197197
4206211247080189312,699.7821,3852.4941,-1.2126,5.0197,18.944216
4206211247090199680,1035.3169,4366.789,-2.103,5.0542,18.990583
4206211247090202368,,,,,19.671911
4206211247090209664,,,,,19.478119
4206211247094995456,744.6081,3854.9314,-1.6412,4.626,18.47647
4206211247094998272,748.6475,4218.609,-2.2198,5.1038,18.983065
4206211247094998400,,,,,19.058844
3127463003036861568,933.1155,4696.2324,-1.7983,4.2431,15.8399725
3127463003036864640,866.0389,5142.988,-1.4525,4.741,17.580202
3127463003036867200,661.8906,3622.79,-1.1895,4.4791,18.284662
3127463003036869504,2090.537,5146.032,0.02,3.4203,15.687667
3127463003036870272,601.9598,3649.8413,-1.7806,4.5711,18.844124
3127463003036871808,,,,,19.040926
3127463003037221120,,,,,19.401638
3127463003039506432,,,,,19.960989
3127463007329818112,,,,,19.97136
3127463007329825152,,,,,20.619143
3127463007329838720,,,,,20.648209
3127463007335245056,1102.5232,5131.27,-1.809,4.7883,17.316145
3127463007335250688,,,,,17.34404
3127463037396604544,1366.1205,5050.1504,-1.5586,4.3105,16.529776
4206831032337690112,956.2685,5334.9272,-1.05,4.3341,15.34917
4206831032337690240,,,,,19.51768
4206831062397493120,,,,,20.410913
4206831062404906624,,,,,20.431122
4206831062411045248,,,,,19.85576
4206831062411395456,,,,,19.967993
4206831066693138688,,,,,20.608572
4206831066693144832,,,,,19.873272
4206831066693147776,,,,,20.27074
4206831066697430144,,,,,19.153828
4206831066697430400,292.6973,3502.8972,-0.2043,4.8423,17.815403
1827972342152757248,881.1716,4518.4624,-2.0795,4.4765,18.182606
1827972342152774272,,,,,20.11984
1827972342152775808,,,,,20.411596
1827972342152780800,,,,,20.299301
1827972342152782464,,,,,17.955318
1827972342152790912,,,,,20.694546
1827972342152819840,,,,,20.550705
1827972342152828160,,,,,19.983131
1827972342152834944,,,,,20.22963
1827972342152839936,,,,,20.295584
1827972342152845568,,,,,20.217628
1827972342152856320,,,,,20.725147
1827972342157256448,,,,,20.825066
3128526887909729280,,,,,18.69983
5388444155425664512,,,,,20.728321
5388444155426999808,1182.03,4992.5703,-0.9537,4.6867,17.563847
5388444185487981568,,,,,19.279568
5388444189785059968,,,,,20.571669
5388444189786732288,,,,,19.079252
5388444189786732672,,,,,19.149256
5388444189786735104,695.1915,4349.2837,0.2901,4.6648,17.024492
5388444189786735744,1676.2122,5126.779,-1.887,4.7749,17.902512
5388444219847741184,,,,,20.501589
5388444219847749120,2483.133,4463.618,-0.5112,4.418,18.335173
5388444224144566272,,,,,20.4712
5388444224146475776,,,,,19.851982
4206275675885525248,,,,,
4206275675887814272,,,,,20.500296
4206275675907588096,667.0728,3962.4219,-0.4378,4.7416,17.706646
4206275675907589632,751.1979,4718.3223,-0.0546,4.6079,17.211176
4206275675907595392,,,,,15.24105
4206275675907596032,767.3749,4092.5774,-0.5756,4.4819,17.532227
4206275675907602944,2561.6484,4668.779,0.225,2.8573,15.062413
4206275675912423168,,,,,19.917892
4206275705943358976,3541.062,4827.3804,0.1678,2.8004,15.098304
4206275705943372672,2050.4204,4774.584,0.1659,3.3876,16.111897
4206275705944971904,,,,,19.026247
4206275705945980032,407.4066,3392.9553,-1.0297,4.417,18.493845
1827972342187238016,,,,,19.308012
4206484441355292160,,,,,19.26246
4206484441355296128,,,,,20.282333
4206484441355303808,591.2864,3530.336,-1.645,4.049,18.010248
4206484441355306496,,,,,19.424181
4206484441355310080,,,,,19.361517
4206484441355312640,,,,,19.425966
4206484445652887296,,,,,20.094112
4206484445652889856,,,,,20.360683
4206484445652902528,1002.1967,4719.133,-1.096,4.7567,17.348677
4206484445652903680,,,,,18.929474
4206484445652903936,,,,,19.30711
4206484445652907392,,,,,19.470762
4206484445652909696,,,,,19.573383
4206484445654050176,,,,,20.396051
5389605853883469696,,,,,19.169401
5653014411439547904,2037.9717,4861.6377,-1.793,4.8626,18.845142
5653014411439551488,,,,,19.307274
5653014411440247296,,,,,20.537634
5653014415735051008,1425.1953,4485.173,-1.2084,4.7015,18.101315
5653014415735770496,,,,,20.791796
5653014415736620800,1598.5897,5141.294,-0.7648,4.6152,17.188969
5653014415736622592,538.6028,3613.8018,-0.7806,4.7292,18.446796
5653014445799280512,1170.3204,4282.35,-1.5526,4.9371,18.824293
5653014445799286784,1286.45,4417.906,-1.5608,4.8861,18.629223
5653014445799287552,,,,,19.850716
5653014450094802560,,,,,20.646242
5653014450094808832,,,,,20.335878
3128158757671474560,,,,,20.548416
3128158757675472000,793.8672,4001.3867,-0.7982,4.8273,18.034327
3128158757675472384,2639.187,8873.795,-0.3697,4.3934,16.375446
3128158757676292480,1038.6654,5164.669,-2.0559,4.7784,17.392809
3128158787738607232,908.9834,5611.836,-1.4196,4.6554,16.770359
3128158787738609920,787.8955,4744.4707,-1.4701,4.8159,18.023075
3128158787738610048,1040.326,4757.342,-2.4524,4.9076,18.43537
3128158787738610688,755.2647,3975.5562,-1.3564,5.0089,18.723707
3128158787738611712,853.8666,4803.9414,-2.337,4.8463,17.807665
3128158787738613248,638.3386,3837.3535,-0.6689,4.8339,18.421118
3128158787739772928,,,,,19.024628
3128158792031171968,,,,,20.233986
3128158792031179136,,,,,20.00543
5652493449088404480,,,,,19.911964
5652493449088415360,898.7937,4207.371,-0.0019,4.6829,17.873768
5652493453381823232,,,,,20.398256
5652493453381828864,,,,,20.513454
5652493453383285376,,,,,20.73234
5652493483448133376,1980.2892,4784.116,-1.1046,4.7772,18.527586
5652493483448140672,1121.0486,4976.191,0.1451,4.3934,15.717064
5652493483448153600,365.8146,4842.834,-0.6135,4.7026,14.802018
5652493483448155648,358.7232,3452.7876,-0.1001,4.8503,18.117138
5652493483448155776,1593.8481,4680.5063,-1.4924,4.8479,18.481283
5652493483448162816,3338.6252,5270.575,-0.1302,3.5702,15.518944
5652493483448166784,,,,,19.541908
5652493487741542528,,,,,20.543333
5652493487743810560,,,,,19.039446
2818711792833864064,,,,,16.351015
2818711822897599360,,,,,18.800882
2818711925976807936,,,,,19.354826
2818712063415772032,,,,,19.713272
2818712067711786496,1557.1753,5424.4736,-0.4936,4.3612,15.81174
2818712097775511168,,,,,20.785856
2818712097775512320,,,,,19.810034
2818712205150724096,751.2391,5180.938,-0.0376,4.425,14.630779
2818712235214463104,,,,,19.97053
2818712235214465664,,,,,19.365433
2818712235214470528,,,,,20.281588
2818712269576789632,,,,,20.842005
1827720141666870528,,,,,20.560373
1827720141666873088,,,,,18.886326
1827720141666874496,,,,,18.182896
1827720141666876800,,,,,20.212385
1827720141666876928,,,,,20.521013
1827720141666877824,,,,,20.717484
1827720141666877952,,,,,20.255693
1827720141666879104,,,,,20.395264
1827720141666879232,,,,,20.178982
1827720141666880384,,,,,20.380863
1827720141666880512,,,,,20.319324
1827720141666881280,,,,,19.41767
1827720141666883968,,,,,20.345282
1827720141666884480,559.5912,3699.2104,-1.3287,4.0454,18.950106
2815910232910606592,,,,,20.494356
2815910267270346240,,,,,20.307068
2815910301630070272,945.6168,3633.3203,-0.9668,4.2711,17.976288
2815910335989817088,,,,,19.102793
2815910370349560704,,,,,20.484186
2815910477723987712,437.7566,6041.8926,-0.1661,3.8825,11.204043
2815910542148282496,1072.965,3463.508,-0.3044,4.2827,18.537241
2815910576507999616,565.0646,3650.5005,-0.7837,4.1656,16.385096
2815910576508462592,,,,,19.720423
2815910610867736320,,,,,19.383446
2815910610867740800,1265.9867,4903.554,-0.26,4.6059,16.83217
2815910610867742464,945.8857,3921.8123,-1.163,4.9407,18.989473
2815910615162940544,348.8799,3493.8152,-0.1214,4.8179,17.516314
5388995732307120896,,,,,13.277849
5388995762370058240,,,,,20.635677
5388995766664034816,,,,,19.341677
5388995766666860928,1976.3739,5384.036,-1.9881,4.756,17.850704
5388995796728921216,,,,,19.141294
5388995796728926336,4199.7695,5673.209,-1.3907,4.7259,18.967005
5388995796728938240,,,,,19.32489
5388995796728948096,,,,,19.918436
5388995801023774208,,,,,20.78575
5388995801024650880,,,,,20.797491
5388995801026600576,1578.8137,6167.117,-0.6889,4.2298,15.194671
5388995831088697088,1362.381,4179.674,-0.4867,4.6815,18.344719
5388995865448432000,1600.1982,4739.022,-0.9052,4.7389,18.150846
2812527860265486720,,,,,19.76405
2812527860265489920,,,,,20.676329
2812527894625228032,1721.539,4905.186,-2.0988,4.8649,18.467321
2812527894625231488,,,,,20.19826
2812527898920860800,359.6008,3562.391,0.0597,4.7342,17.44561
2812527898920861184,2136.5151,5223.7344,-2.9196,4.7758,18.275106
2812527963344698240,,,,,19.758205
2812527963344698880,,,,,19.611162
2812527963344707200,453.6388,3439.0535,-1.2885,4.6193,18.769423
2812527997705242240,,,,,17.710638
2812528002000075648,461.2166,4427.0225,-0.0158,4.6189,15.683268
2812528066423924864,651.8669,5267.0522,-0.8295,4.6502,15.329653
2812528139439028608,1023.8414,4513.2314,-0.7117,4.4046,16.371386
2812528203862878464,,,,,20.016325
5651993381749241088,,,,,20.73357
5651993411815192832,,,,,20.435598
5651993411815206272,,,,,19.381733
5651993446174949888,2417.8708,4851.3384,-1.2551,4.8045,18.971935
5651993446174957824,761.0672,4077.5786,-1.4848,5.0006,18.51672
5651993450468726912,,,,,19.28501
5651993450470055936,,,,,12.643429
5651993450470805888,1174.1062,4410.4956,-1.0602,4.8057,18.066843
5651993480534682880,,,,,20.078163
5651993480534685568,896.8109,3708.7166,-0.9101,4.5692,18.436323
5651993480534693248,2111.2441,5013.315,-0.9103,4.6866,18.113821
5651993480535060480,,,,,20.840412
5651993514894435328,,,,,19.704517
5651993514894438784,,,,,20.116653
5387902779091152896,873.2513,4010.3657,-1.3761,4.9771,18.950947
5387902783387214080,,,,,20.588257
5387902783387567232,,,,,20.614027
5387902783389654400,727.1424,4426.8525,-0.3348,4.6882,16.803806
5387902783389655424,1617.9259,4663.6553,-0.4337,4.4713,17.61768
5387902813450875904,1787.727,4664.5156,-1.4256,4.8307,18.695152
5387902813450876032,,,,,20.364904
5387902813450883200,1887.892,4472.6475,-1.5046,4.6653,18.729229
5387902813450886016,,,,,20.31168
5387902813450901376,,,,,19.306654
5387902817746653568,,,,,20.243984
5387902852106286848,1253.0905,5353.037,-0.7281,4.621,16.835072
2805894712773590144,959.8292,4179.4443,0.0014,4.6512,17.953568
2805894751428290176,,,,,19.14232
2805894751428767744,,,,,19.297138
2805894815852814464,,,,,19.548248
2805894815852820864,,,,,20.751518
2805894854507983488,2493.0837,6447.4985,-0.3963,3.7891,14.074049
2805894854508672768,,,,,17.742601
2805894918932028416,,,,,19.44509
2805894953291766016,,,,,19.576931
2805894987651505664,,,,,20.77272
2805895026306702720,345.3972,3418.3748,-0.5222,4.5718,17.60008
2805895125090463488,956.5168,4045.7112,-1.3126,4.8584,18.61105
1827799199121627392,,,,,20.664488
1827799199121628416,,,,,18.487122
1827799199121629184,,,,,20.397121
1827799199121629824,,,,,19.000038
1827799199121629952,,,,,18.83835
1827799199121634048,,,,,20.221321
1827799199133770240,720.4479,3805.8652,-1.0374,4.9313,18.927023
1827799203419990016,,,,,19.417372
1827799203419992448,1091.4592,9094.066,-0.9069,4.0765,17.943289
1827799203422117760,,,,,19.905039
1827799203422118656,,,,,20.445393
1827799203422143104,,,,,20.598722
3127793444935660800,,,,,20.127798
3127793444938413568,703.8155,4208.859,-1.6461,5.009,18.424578
3127793444938414208,1991.361,5327.578,-0.0558,2.8837,13.5450735
3127793444939297536,,,,,19.625515
3127793475001097728,835.1035,5050.7324,-1.1686,4.7272,16.909332
3127793479295372288,,,,,20.449715
3127793479295385088,,,,,19.499796
3127793479295386752,,,,,20.283817
3127793479296107392,,,,,20.465065
3127793479298145536,802.814,4917.9746,-1.6617,4.8027,17.290392
3127793509360825728,886.3303,4603.6836,-1.6554,4.8841,18.02315
3127793509360830464,,,,,19.330896
3127793509360830720,883.2484,4507.415,0.4672,4.643,16.802866
2809129922659212800,,,,,20.67558
2809129922659214976,1071.0616,3367.4087,-0.061,4.1007,18.886465
2809129957018948864,680.0827,3576.924,-0.7854,4.5243,18.52855
2809129957020680064,,,,,20.748104
2809129991378692992,,,,,19.84667
2809129991378693376,2450.9902,4969.3003,-1.489,4.8024,18.873348
2809129991378696704,,,,,19.368208
2809130025738562688,,,,,20.565464
2809130098753379456,,,,,14.71072
2809130163177366912,,,,,20.14142
2809130197537107968,601.1226,3609.8044,-1.1844,4.424,18.000814
2809130231896846464,637.1374,3752.1548,-1.0859,4.7893,18.282187
2809130231897503232,,,,,20.743998
2809130270552071424,,,,,16.794683
4206338279346471552,,,,,19.700462
4206338279346475392,,,,,19.593912
4206338279348410112,,,,,20.567959
4206338279348410496,,,,,20.476152
4206338279353960832,791.2566,3985.6543,-1.1713,4.8825,18.466396
4206338279353961856,723.443,4706.027,-1.3287,4.2983,16.286257
4206338279353962240,729.5715,4566.9175,-0.7928,4.474,17.030565
4206338309385575168,,,,,18.136946
5388444224146477952,1219.3496,6043.631,-0.8096,4.4139,15.771651
5388444224146719104,,,,,20.18874
5388444254207449728,,,,,19.299355
5388444258506215168,565.1552,4060.7998,-0.1319,4.7045,17.279808
5388444258506215808,1727.2368,5269.094,-2.0245,4.7564,17.7468
5388444288567191040,,,,,19.049501
5388444292865956608,1529.4508,5259.6753,-0.7505,4.6537,17.371487
5388444327225693312,1549.447,5664.053,-2.0509,4.6577,17.29765
5388444357286695040,1610.857,4851.2827,-1.2048,4.7425,17.972431
5388444361585433472,1879.5527,4489.1733,-1.7212,4.7407,18.97216
5388444361585433728,277.4323,3336.485,-0.3587,4.9131,18.30974
5388444361586884096,,,,,19.175657
